query_worm,source_path,node_index,identity,candidate_covered,prediction_slot,prediction_identity,rank,correct,top5_correct,reciprocal_rank,target_probability,dustbin_top1,top1_with_dustbin_correct,hungarian_prediction_slot,hungarian_correct
2023-01-17-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-07__2a449a99.npz,43,RIAL,1,96,RIAL,1,1,1,1.0,0.8952385783195496,0,1,96,1
2023-01-17-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-07__2a449a99.npz,44,AWAL,1,46,AWAL,1,1,1,1.0,0.9446914792060852,0,1,46,1
2023-01-17-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-07__2a449a99.npz,45,I1L,1,60,I1L,1,1,1,1.0,0.9463019371032715,0,1,60,1
2023-01-17-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-07__2a449a99.npz,52,FLPL,1,2,ADEL,5,0,1,0.2,0.006082622334361076,0,0,2,0
2023-01-17-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-07__2a449a99.npz,55,RMER,1,119,RMER,1,1,1,1.0,0.925543487071991,0,1,119,1
2023-01-17-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-07__2a449a99.npz,56,IL1L,1,70,IL1L,1,1,1,1.0,0.7361055016517639,0,1,70,1
2023-01-17-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-07__2a449a99.npz,57,CEPVL,1,57,CEPVR,2,0,1,0.5,0.07973210513591766,0,0,57,0
2023-01-17-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-07__2a449a99.npz,58,ASEL,1,20,ASEL,1,1,1,1.0,0.5298058986663818,0,1,20,1
2023-01-17-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-07__2a449a99.npz,59,CEPDR,1,55,CEPDR,1,1,1,1.0,0.665317177772522,0,1,55,1
2023-01-17-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-07__2a449a99.npz,61,ADEL,1,0,ADAL,6,0,0,0.16666666666666666,0.004780223127454519,1,0,66,0
2023-01-17-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-07__2a449a99.npz,62,AIBL,1,8,AIBL,1,1,1,1.0,0.9469031691551208,0,1,8,1
2023-01-17-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-07__2a449a99.npz,63,M5,1,84,M5,1,1,1,1.0,0.6687051057815552,0,1,84,1
2023-01-17-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-07__2a449a99.npz,64,RMED,1,117,RMED,1,1,1,1.0,0.9314927458763123,0,1,117,1
2023-01-17-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-07__2a449a99.npz,66,RIVL,1,109,RIVL,1,1,1,1.0,0.9399967789649963,0,1,109,1
2023-01-17-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-07__2a449a99.npz,68,RICL,1,100,RICL,1,1,1,1.0,0.805280327796936,0,1,100,1
2023-01-17-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-07__2a449a99.npz,70,IL1R,1,71,IL1R,1,1,1,1.0,0.6214148998260498,0,1,71,1
2023-01-17-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-07__2a449a99.npz,71,URBR,1,144,URBR,1,1,1,1.0,0.405342698097229,0,1,144,1
2023-01-17-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-07__2a449a99.npz,74,IL2DR,1,75,IL2DR,1,1,1,1.0,0.557993471622467,0,1,75,1
2023-01-17-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-07__2a449a99.npz,75,OLLL,1,90,OLLL,1,1,1,1.0,0.9196296334266663,0,1,90,1
2023-01-17-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-07__2a449a99.npz,76,RIVR,1,110,RIVR,1,1,1,1.0,0.9432843923568726,0,1,110,1
2023-01-17-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-07__2a449a99.npz,79,RMDL,1,113,RMDL,1,1,1,1.0,0.6730079650878906,0,1,113,1
2023-01-17-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-07__2a449a99.npz,81,IL2VR,1,79,IL2VR,1,1,1,1.0,0.9523428082466125,0,1,79,1
2023-01-17-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-07__2a449a99.npz,82,OLQVL,1,94,OLQVL,1,1,1,1.0,0.926142156124115,0,1,94,1
2023-01-17-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-07__2a449a99.npz,83,AINL,1,67,I6,2,0,1,0.5,0.17839118838310242,1,0,67,0
2023-01-17-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-07__2a449a99.npz,84,AVJR,1,42,AVJR,1,1,1,1.0,0.8382283449172974,0,1,42,1
2023-01-17-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-07__2a449a99.npz,85,URADL,1,139,URADL,1,1,1,1.0,0.5752878189086914,0,1,139,1
2023-01-17-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-07__2a449a99.npz,86,SMDDL,1,45,AVL,2,0,1,0.5,0.2390563040971756,0,0,45,0
2023-01-17-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-07__2a449a99.npz,87,IL1VR,1,73,IL1VR,1,1,1,1.0,0.8358013033866882,0,1,73,1
2023-01-17-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-07__2a449a99.npz,90,IL2VL,1,78,IL2VL,1,1,1,1.0,0.5683944225311279,0,1,78,1
2023-01-17-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-07__2a449a99.npz,91,SAAVL,1,126,SAAVL,1,1,1,1.0,0.8695037364959717,0,1,126,1
2023-01-17-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-07__2a449a99.npz,93,RMDDL,1,111,RMDDL,1,1,1,1.0,0.7778360843658447,0,1,111,1
2023-01-17-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-07__2a449a99.npz,95,ASGR,1,23,ASGR,1,1,1,1.0,0.9474740624427795,0,1,23,1
2023-01-17-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-07__2a449a99.npz,100,SMDVR,1,138,SMDVR,1,1,1,1.0,0.7804199457168579,0,1,138,1
2023-01-17-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-07__2a449a99.npz,101,NSMR,1,89,NSMR,1,1,1,1.0,0.9305387139320374,0,1,89,1
2023-01-17-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-07__2a449a99.npz,103,AVDL,1,36,AVDL,1,1,1,1.0,0.9351915717124939,0,1,36,1
2023-01-17-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-07__2a449a99.npz,107,OLQDL,1,92,OLQDL,1,1,1,1.0,0.8817917704582214,0,1,92,1
2023-01-17-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-07__2a449a99.npz,108,OLLR,1,91,OLLR,1,1,1,1.0,0.8748124241828918,0,1,91,1
2023-01-17-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-07__2a449a99.npz,109,URXR,1,146,URXR,1,1,1,1.0,0.6596623659133911,0,1,146,1
2023-01-17-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-07__2a449a99.npz,111,CEPDL,1,54,CEPDL,1,1,1,1.0,0.47938257455825806,0,1,54,1
2023-01-17-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-07__2a449a99.npz,114,AWCR,1,51,AWCR,1,1,1,1.0,0.7217729091644287,0,1,51,1
2023-01-17-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-07__2a449a99.npz,115,M3L,1,81,M3L,1,1,1,1.0,0.8399544358253479,0,1,81,1
2023-01-17-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-07__2a449a99.npz,117,AWAR,1,47,AWAR,1,1,1,1.0,0.9408016800880432,0,1,47,1
2023-01-17-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-07__2a449a99.npz,122,I4,1,65,I4,1,1,1,1.0,0.49737778306007385,0,1,65,1
2023-01-17-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-07__2a449a99.npz,123,AVEL,1,38,AVEL,1,1,1,1.0,0.8115919828414917,0,1,38,1
2023-01-17-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-07__2a449a99.npz,125,URYVL,1,149,URYVL,1,1,1,1.0,0.9544572830200195,0,1,149,1
2023-01-17-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-07__2a449a99.npz,126,URYVR,1,150,URYVR,1,1,1,1.0,0.9442159533500671,0,1,150,1
2023-01-17-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-07__2a449a99.npz,128,URBL,1,143,URBL,1,1,1,1.0,0.7649378180503845,0,1,143,1
2023-01-17-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-07__2a449a99.npz,130,RMDDR,1,112,RMDDR,1,1,1,1.0,0.8250730633735657,0,1,112,1
2023-01-17-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-07__2a449a99.npz,131,AWBL,1,48,AWBL,1,1,1,1.0,0.5762545466423035,0,1,48,1
2023-01-17-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-07__2a449a99.npz,132,RIML,1,104,RIML,1,1,1,1.0,0.9064515829086304,0,1,104,1
2023-01-17-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-07__2a449a99.npz,133,AWCL,1,30,AUAL,2,0,1,0.5,0.4562889337539673,0,0,50,1
2023-01-17-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-07__2a449a99.npz,134,I2L,1,62,I2L,1,1,1,1.0,0.8737663626670837,0,1,62,1
2023-01-17-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-07__2a449a99.npz,135,M1,1,80,M1,1,1,1,1.0,0.952652096748352,0,1,80,1
2023-01-17-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-07__2a449a99.npz,136,RID,1,102,RID,1,1,1,1.0,0.955054521560669,0,1,102,1
2023-01-17-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-07__2a449a99.npz,137,IL2DL,1,74,IL2DL,1,1,1,1.0,0.807563304901123,0,1,74,1
2023-01-17-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-07__2a449a99.npz,139,AUAR,1,101,RICR,24,0,0,0.041666666666666664,5.735454578825738e-06,0,0,44,0
2023-01-17-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-07__2a449a99.npz,142,SMDVL,1,137,SMDVL,1,1,1,1.0,0.7721472978591919,0,1,137,1
2023-01-17-07,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-07__2a449a99.npz,143,IL1VL,1,56,CEPVL,2,0,1,0.5,0.44551780819892883,0,0,56,0
2023-01-17-14,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-14__de966b23.npz,0,SMDDL,1,135,SMDDL,1,1,1,1.0,0.6788070201873779,0,1,135,1
2023-01-17-14,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-14__de966b23.npz,1,AVEL,1,38,AVEL,1,1,1,1.0,0.6958003044128418,0,1,38,1
2023-01-17-14,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-14__de966b23.npz,3,RIVL,1,109,RIVL,1,1,1,1.0,0.9524150490760803,0,1,109,1
2023-01-17-14,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-14__de966b23.npz,5,I2R,1,63,I2R,1,1,1,1.0,0.8296661376953125,0,1,63,1
2023-01-17-14,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-14__de966b23.npz,6,AUAL,1,30,AUAL,1,1,1,1.0,0.7305124998092651,0,1,30,1
2023-01-17-14,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-14__de966b23.npz,7,ADER,1,3,ADER,1,1,1,1.0,0.572729766368866,0,1,3,1
2023-01-17-14,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-14__de966b23.npz,8,URXR,1,145,URXL,2,0,1,0.5,0.3428475260734558,0,0,146,1
2023-01-17-14,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-14__de966b23.npz,10,AWCR,1,114,RMDR,9,0,0,0.1111111111111111,0.002386823296546936,0,0,114,0
2023-01-17-14,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-14__de966b23.npz,11,ASGL,1,22,ASGL,1,1,1,1.0,0.9542647004127502,0,1,22,1
2023-01-17-14,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-14__de966b23.npz,12,I1L,1,60,I1L,1,1,1,1.0,0.9370270371437073,0,1,60,1
2023-01-17-14,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-14__de966b23.npz,15,IL1VL,1,72,IL1VL,1,1,1,1.0,0.6042860746383667,0,1,72,1
2023-01-17-14,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-14__de966b23.npz,16,OLQDR,1,93,OLQDR,1,1,1,1.0,0.40264302492141724,0,1,93,1
2023-01-17-14,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-14__de966b23.npz,17,AIBL,1,8,AIBL,1,1,1,1.0,0.1428448110818863,1,0,8,1
2023-01-17-14,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-14__de966b23.npz,19,M3L,1,81,M3L,1,1,1,1.0,0.896928071975708,0,1,81,1
2023-01-17-14,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-14__de966b23.npz,20,AVJR,1,21,ASER,2,0,1,0.5,0.28078189492225647,0,0,21,0
2023-01-17-14,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-14__de966b23.npz,21,ASIL,1,26,ASIL,1,1,1,1.0,0.8678691983222961,0,1,26,1
2023-01-17-14,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-14__de966b23.npz,22,SMDVL,1,137,SMDVL,1,1,1,1.0,0.9271805286407471,0,1,137,1
2023-01-17-14,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-14__de966b23.npz,24,AFDL,0,24,ASHL,,0,0,0.0,,0,0,98,0
2023-01-17-14,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-14__de966b23.npz,25,VB02,1,151,VB02,1,1,1,1.0,0.8511269092559814,0,1,151,1
2023-01-17-14,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-14__de966b23.npz,26,ASHL,1,24,ASHL,1,1,1,1.0,0.6556380391120911,0,1,24,1
2023-01-17-14,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-14__de966b23.npz,32,RIML,1,104,RIML,1,1,1,1.0,0.9356884360313416,0,1,104,1
2023-01-17-14,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-14__de966b23.npz,33,CEPVR,1,56,CEPVL,2,0,1,0.5,0.2912565767765045,0,0,56,0
2023-01-17-14,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-14__de966b23.npz,34,CEPDL,1,54,CEPDL,1,1,1,1.0,0.7584054470062256,0,1,54,1
2023-01-17-14,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-14__de966b23.npz,35,MI,1,87,MI,1,1,1,1.0,0.810173749923706,0,1,87,1
2023-01-17-14,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-14__de966b23.npz,36,URYVL,1,149,URYVL,1,1,1,1.0,0.5201534628868103,0,1,149,1
2023-01-17-14,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-14__de966b23.npz,37,AINL,1,12,AINL,1,1,1,1.0,0.9044421911239624,0,1,12,1
2023-01-17-14,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-14__de966b23.npz,38,AIBR,1,9,AIBR,1,1,1,1.0,0.9176619648933411,0,1,9,1
2023-01-17-14,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-14__de966b23.npz,39,RICL,1,16,AIZL,4,0,1,0.25,0.00802420824766159,1,0,122,0
2023-01-17-14,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-14__de966b23.npz,40,RIVR,1,110,RIVR,1,1,1,1.0,0.943022608757019,0,1,110,1
2023-01-17-14,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-14__de966b23.npz,41,NSMR,1,89,NSMR,1,1,1,1.0,0.4104810953140259,0,1,89,1
2023-01-17-14,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-14__de966b23.npz,42,OLQVL,1,94,OLQVL,1,1,1,1.0,0.6809132099151611,0,1,94,1
2023-01-17-14,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-14__de966b23.npz,45,IL2DL,1,74,IL2DL,1,1,1,1.0,0.47031089663505554,0,1,74,1
2023-01-17-14,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-14__de966b23.npz,46,IL2R,1,140,URADR,7,0,0,0.14285714285714285,0.0024480223655700684,1,0,143,0
2023-01-17-14,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-14__de966b23.npz,47,AIAR,1,133,SMBVL,31,0,0,0.03225806451612903,2.9589155019493774e-06,1,0,133,0
2023-01-17-14,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-14__de966b23.npz,48,AIML,1,11,AIMR,2,0,1,0.5,0.28187912702560425,0,0,11,0
2023-01-17-14,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-14__de966b23.npz,49,AIAL,1,130,SIBVR,16,0,0,0.0625,5.944712938799057e-06,1,0,121,0
2023-01-17-14,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-14__de966b23.npz,51,SAAVL,1,18,ALA,5,0,1,0.2,0.0016341283917427063,0,0,18,0
2023-01-17-14,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-14__de966b23.npz,52,IL1L,1,70,IL1L,1,1,1,1.0,0.9253016710281372,0,1,70,1
2023-01-17-14,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-14__de966b23.npz,53,URXL,1,145,URXL,1,1,1,1.0,0.6033678650856018,0,1,145,1
2023-01-17-14,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-14__de966b23.npz,54,IL1VR,1,73,IL1VR,1,1,1,1.0,0.6672733426094055,0,1,73,1
2023-01-17-14,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-14__de966b23.npz,57,URBL,1,148,URYDR,3,0,1,0.3333333333333333,0.08541639894247055,0,0,148,0
2023-01-17-14,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-14__de966b23.npz,59,RMDDR,1,112,RMDDR,1,1,1,1.0,0.30351728200912476,0,1,112,1
2023-01-17-14,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-14__de966b23.npz,60,AWBR,1,49,AWBR,1,1,1,1.0,0.41566723585128784,0,1,49,1
2023-01-17-14,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-14__de966b23.npz,61,OLQDL,1,92,OLQDL,1,1,1,1.0,0.6204839944839478,0,1,92,1
2023-01-17-14,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-14__de966b23.npz,62,AVJL,1,41,AVJL,1,1,1,1.0,0.9524141550064087,0,1,41,1
2023-01-17-14,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-14__de966b23.npz,64,FLPL,1,2,ADEL,2,0,1,0.5,0.05911703035235405,0,0,2,0
2023-01-17-14,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-14__de966b23.npz,65,URBR,1,144,URBR,1,1,1,1.0,0.8791928887367249,0,1,144,1
2023-01-17-14,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-14__de966b23.npz,67,URAVL,1,141,URAVL,1,1,1,1.0,0.7787984609603882,0,1,141,1
2023-01-17-14,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-14__de966b23.npz,68,IL1DL,1,68,IL1DL,1,1,1,1.0,0.5276027917861938,0,1,68,1
2023-01-17-14,/home/ubuntu/klb/nuclr/nuclr/Data/Atanas_SF_unified_000776/cv5_grouped_v1/fold_1/test/val__2023-01-17-14__de966b23.npz,69,URYVR,1,142,URAVR,2,0,1,0.5,0.04881657287478447,0,0,142,0
